,Index,DATE,REVIEW,RATING,Polarity,Subjectivity,Lemmas
484,485,2015-10-11 05:09:00,"I recently purchased a Canon MX922.I had two problems with installation/operation. The first was with the scan function, problem was resolved with one phone call; excellent service provided. The second was with the fax function, I spent more than an hour on the phone with technical support and the problem was not fully resolved. although the fax feature worked properly, the telephone priority was not set up properly as incoming phone calls were unanswerable as the caller received only a fax tone. I called again and ended up withe a tech support person who was rude, disinterested and i must say quite incompetent.

when i once again had the time to allocate to resolving this ongoing problem i called again. Quite fortunately I reached a tech support person By the name of Terrell (station x265). Terrell was patient, competent, technically proficient and went above and beyond any expectation I had in order to resolve the problem. He went through quite a number of questions before attempting problem resolution. Terrell inquired about the settings of bothe the MX92 and my Panasonic DECT 6.0 telephone system and associated answering machine. Asked to determine how the phone was connected to the wall jack or modem, he changed the settings on my MX922, which were erroneously set up by the previous tech support person I spoke with 2 weeks ago and then he asked about my answering machine settings. I told him I was unsure how to check and then he asked me for the model number of the Panasonic telephone/answering system and he went online to find the owners manual and quite proficiently and patiently walked me through the proper setup of the Panasonic telephone/answering system. Corrected me kindly and politely along the way and faxed me and called me several times along the way to ensure proper equipment operation. I must say Mr. Terrell,station x265 is an asset to your company and his methods and technical expertise deserve a resounding applause and commensurate award.",pos,0.07971014492753623,0.3471014492753623,"['recently', 'purchase', 'canon', 'two', 'problem', 'installationoperation', 'first', 'scan', 'function', 'problem', 'resolve', 'one', 'phone', 'call', 'excellent', 'service', 'provide', 'second', 'fax', 'function', 'spent', 'morethan', 'anhour', 'phone', 'technicalsupport', 'problem', 'fully', 'resolve', 'although', 'fax', 'feature', 'work', 'properly', 'telephone', 'priority', 'setup', 'properly', 'incoming', 'phone', 'call', 'unanswerable', 'caller', 'receive', 'fax', 'tone', 'call', 'end', 'withe', 'techsupport', 'person', 'rude', 'disinterested', 'must', 'say', 'quite', 'incompetent', 'time', 'allocate', 'resolve', 'ongoing', 'problem', 'call', 'quite', 'fortunately', 'reach', 'techsupport', 'person', 'name', 'terrell', 'station', 'terrell', 'patient', 'competent', 'technically', 'proficient', 'go', 'beyond', 'expectation', 'order', 'resolve', 'problem', 'go', 'quite', 'number', 'question', 'attempt', 'problem', 'resolution', 'terrell', 'inquire', 'setting', 'bothe', 'panasonic', 'dect', 'telephone', 'system', 'associate', 'answer', 'machine', 'ask', 'determine', 'phone', 'connect', 'wall', 'jack', 'modem', 'change', 'setting', 'erroneously', 'setup', 'previous', 'techsupport', 'person', 'spoke', 'week', 'ago', 'ask', 'answer', 'machine', 'setting', 'told', 'unsure', 'check', 'ask', 'model', 'number', 'panasonic', 'telephoneanswering', 'system', 'go', 'online', 'find', 'owner', 'manual', 'quite', 'proficiently', 'patiently', 'walk', 'proper', 'setup', 'panasonic', 'telephoneanswering', 'system', 'correct', 'kindly', 'politely', 'along', 'way', 'faxed', 'call', 'severaltimes', 'along', 'way', 'ensure', 'proper', 'equipment', 'operation', 'must', 'say', 'mr', 'terrell', 'station', 'anasset', 'company', 'method', 'technical', 'expertise', 'deserve', 'resound', 'applause', 'commensurate', 'award']"
485,486,2015-10-09 12:42:00,"I was going crazy trying to troubleshoot my Canon all in one printer, so I called Canon and spoke to a technical rep named, Rasado. He walked me through troubleshooting steps until we found the problem, this was an extensive 30 minute job, Rasado was very professional and courteous, and was able to locate the problem. I am very happy with Canon's customer support, Thank you so much Rasado.
Larry",pos,0.22874999999999998,0.5360416666666666,"['go', 'crazy', 'try', 'troubleshoot', 'canon', 'one', 'printer', 'call', 'canon', 'spoke', 'technical', 'rep', 'name', 'rasado', 'walk', 'troubleshoot', 'step', 'found', 'problem', 'extensive', 'minute', 'job', 'rasado', 'professional', 'courteous', 'able', 'locate', 'problem', 'happy', 'canon', 'customer', 'support', 'thankyou', 'much', 'rasado', 'larry']"
486,487,2015-10-06 11:41:00,"i wish to commend your employee (Tina tier2 tech) for her outstanding professionalism, courteous way and patience in helping me resolve my issue with my printer..She was worth a compliment from someone who rarely does this..Thank you for hiring such a good worker...",pos,0.4000000000000001,0.6625,"['wish', 'commend', 'employee', 'tina', 'tech', 'outstanding', 'professionalism', 'courteous', 'way', 'patience', 'help', 'resolve', 'issue', 'printer', 'worth', 'compliment', 'someone', 'rarely', 'thankyou', 'hire', 'good', 'worker']"
487,488,2015-10-06 07:56:00,I received tech support from Susan this morning and she was just awesome. Helpful and so pleasant to work with. It was a pleasure. Susan is great! Thank you Joann Tupy,pos,0.9111111111111111,0.9055555555555556,"['receive', 'techsupport', 'susan', 'morning', 'awesome', 'helpful', 'pleasant', 'work', 'pleasure', 'susan', 'great', 'thankyou', 'joann', 'tupy']"
488,489,2015-09-25 12:22:00,"I had the pleasure of having your Customer Service Rep (Shanice) give me some Tech. support on the use of my Canon Vixia HF R500 Camera. I couldn't belive how knnowlegeable she was. She was also very patient, and No matter what I needed help on, she was able to provide it. Needless to say, I was totolly impressed with her!!! Keep up the good work Canon.

Aldo Giordano",pos,0.38,0.705,"['pleasure', 'customerservice', 'rep', 'shanice', 'give', 'tech', 'support', 'use', 'canon', 'vixia', 'hf', 'camera', 'could', 'belive', 'knnowlegeable', 'also', 'patient', 'matter', 'need', 'help', 'able', 'provide', 'needle', 'say', 'totolly', 'impressed', 'keep', 'good', 'work', 'canon', 'aldo', 'giordano']"
489,490,2015-09-23 07:14:00,"Some time ago I bought a refurbished Canon EOS 7D. It was around Christmas time 2 years ago. I was a bit hesitant about purchasing a refurb. I am not a professional photographer, but wanted a good camera to chronicle my family's adventures. Since Canon warrants their refurbished, like new, I figured that I could take a shot on a refurb. Almost two years later, this camera is still going strong. It was a little intimidating at first, but now, I truly love this camera. Save yourself a lot of money and check out the refurbs",pos,0.2227746212121212,0.41515151515151516,"['time', 'ago', 'bought', 'refurbish', 'canon', 'eos', 'around', 'christmas', 'time', 'year', 'ago', 'bit', 'hesitant', 'purchasing', 'refurb', 'professional', 'photographer', 'want', 'good', 'camera', 'chronicle', 'family', 'adventure', 'since', 'canon', 'warrant', 'refurbish', 'like', 'new', 'figure', 'could', 'take', 'shot', 'refurb', 'almost', 'two', 'year', 'later', 'camera', 'still', 'go', 'strong', 'little', 'intimidate', 'first', 'truly', 'love', 'camera', 'save', 'lot', 'money', 'check', 'refurbs']"
490,491,2015-09-16 08:07:00,Marcel in Virginia solved my WIFI printing problem with expertise and patience. I was highly satisfied and suggest awarding a bonus to this very professional Tech.,pos,0.315,0.565,"['marcel', 'virginia', 'solve', 'wifi', 'printing', 'problem', 'expertise', 'patience', 'highly', 'satisfied', 'suggest', 'award', 'bonus', 'professional', 'tech']"
491,492,2015-09-11 08:45:00,"I had an issue with my order of a refurbished camera on a Labor Day sale. For some reason my order was cancelled.I called your customer service line and was able to talk with Travis. He looked at my order and confirmed it was cancelled. I was baffled, but I have had problems with online orders confusing my billing address with the shipping address. I chalked up my misfortune as to this being the possibility of the reason. TRAVIS offered some incite from his previous experiences. He was informative and empathetic. He then offered to inquire with his supervisor of my situation to see if I could still purchase the unit at the holiday sale pricing. He came back on line and informed me that he got authorization and that he could process my order. He confirmed the shipping and billing addresses. He took my order, he even informed me that the lens cap was on back order, allowing me to take this off my order for opportunity for purchase later. I am a manager at a national retailer. I deal with multiple types of customer and I do not play the game to try to get what I want. I was extremely pleased and grateful of the excellent customer service Travis afforded me. The camera was to be a gift of which my niece will get to enjoy. I can only say this as my complement to Travis, if I was dealing with him face to face and was given the service he gave. I would have given him my business and told him to come work at my store. Thank you for the outstanding customer service, Travis.",pos,0.1888888888888889,0.5311111111111111,"['issue', 'order', 'refurbish', 'camera', 'labor', 'day', 'sale', 'reason', 'order', 'cancelledi', 'call', 'customerservice', 'line', 'able', 'talk', 'travis', 'look', 'order', 'confirm', 'cancel', 'baffle', 'problem', 'online', 'order', 'confuse', 'billing', 'address', 'shipping', 'address', 'chalked', 'misfortune', 'possibility', 'reason', 'travis', 'offer', 'incite', 'previous', 'experience', 'informative', 'empathetic', 'offer', 'inquire', 'supervisor', 'situation', 'see', 'could', 'still', 'purchase', 'unit', 'holiday', 'sale', 'pricing', 'come', 'back', 'line', 'inform', 'get', 'authorization', 'could', 'process', 'order', 'confirm', 'shipping', 'billing', 'address', 'take', 'order', 'even', 'inform', 'lens', 'cap', 'back', 'order', 'allow', 'take', 'order', 'opportunity', 'purchase', 'later', 'manager', 'national', 'retailer', 'deal', 'multiple', 'type', 'customer', 'play', 'game', 'try', 'want', 'extremely', 'pleased', 'grateful', 'excellent', 'customerservice', 'travis', 'afford', 'camera', 'gift', 'niece', 'enjoy', 'say', 'complement', 'travis', 'deal', 'face', 'face', 'give', 'service', 'give', 'would', 'give', 'business', 'told', 'come', 'work', 'store', 'thankyou', 'outstanding', 'customerservice', 'travis']"
492,493,2015-09-05 09:40:00,Dan in your Canon Customer support/Sales at the Virginia call center was knowledgable/personable/good-natured--AND VERY HELPFUL in assisting me in setting up my Canon account/password. He more than exceeded expectations. Please recognize him.,pos,0.19999999999999998,0.3,"['dan', 'canon', 'customer', 'supportsales', 'virginia', 'call', 'center', 'knowledgablepersonablegoodnatured', 'helpful', 'assist', 'settingup', 'canon', 'accountpassword', 'morethan', 'exceed', 'expectation', 'please', 'recognize']"
493,494,2015-09-03 15:47:00,"PETE was terrific ...patient, asked all the right questions to get my canon image class 6030 printer connected to my MAC",pos,0.14285714285714285,0.7678571428571428,"['pete', 'terrific', 'patient', 'ask', 'right', 'question', 'canon', 'image', 'class', 'printer', 'connect', 'mac']"
494,495,2015-08-31 17:23:00,"annt:Betty: this response is for the incredibly help I received from your tech John 2229. After having a horrible experience with incompent individul earlier in the day, it was a real pleasure interfacing with John on the phone. I am not very computer literite and with the expert help I accomplished setting up my chromebook to my computer. If this is the caliper of individuals you have at canon you would have the most sought after company. I again want to priase an acknowledge the expertise aand thank your tech John once again....vincent hartshorne",pos,0.1,0.5714285714285714,"['annt', 'betty', 'response', 'incredibly', 'help', 'receive', 'tech', 'john', 'horrible', 'experience', 'incompent', 'individul', 'earlier', 'day', 'real', 'pleasure', 'interfacing', 'john', 'phone', 'computer', 'literite', 'expert', 'help', 'accomplish', 'settingup', 'chromebook', 'computer', 'caliper', 'individual', 'canon', 'would', 'sought', 'company', 'want', 'priase', 'acknowledge', 'expertise', 'aand', 'thank', 'tech', 'john', 'vincent', 'hartshorne']"
495,496,2015-08-27 21:03:00,zackery it d was awesome and did a great job!!!!,pos,1.0,0.875,"['zackery', 'awesome', 'great', 'job']"
496,497,2015-08-26 10:29:00,"To whom it may concern:

I was having trouble with my cannon MX430 series printer and Rob in Albuquerque,station 209-10-C walked me patiently and professionaly through the steps of troubleshooting the problem.He not only helped me resolve the problem but gave me insight and understanding of other features of my printer and device management. Thanks Rob and Cannon for helping me get back on the production frontier.",pos,-0.025,0.355,"['may', 'concern', 'trouble', 'cannon', 'series', 'printer', 'rob', 'albuquerque', 'station', 'walk', 'patiently', 'professionaly', 'step', 'troubleshoot', 'problemhe', 'help', 'resolve', 'problem', 'give', 'insight', 'understand', 'feature', 'printer', 'device', 'management', 'thanks', 'rob', 'cannon', 'help', 'back', 'production', 'frontier']"
497,498,2015-08-22 17:19:00,When I called your help line yesterday and was very pleased to speak with Steven station 64. He was so helpful and polite he is an asset to your company and very knowledgeable and solved my problem. It was a pleasure to talk to someone like Steven.,pos,0.42500000000000004,0.65,"['call', 'help', 'line', 'yesterday', 'pleased', 'speak', 'steven', 'station', 'helpful', 'polite', 'anasset', 'company', 'knowledgeable', 'solve', 'problem', 'pleasure', 'talk', 'someone', 'like', 'steven']"
498,499,2015-08-20 09:24:00,"I wanted to submit this ""rose"" for Jim @ station 209-14-F with Canon: I was extremely impressed with his expertise, courtesy, and professionalism throughout my call for help getting my Canon MX922 reconnected with my computer after an upgrade from Vista software to Windows 7. He clearly instructed me through the process flawlessly and, in my opinion, is a valuable assets to the Canon Corporation.",pos,0.675,0.8333333333333333,"['want', 'submit', 'rise', 'jim', 'station', 'canon', 'extremely', 'impressed', 'expertise', 'courtesy', 'professionalism', 'throughout', 'call', 'help', 'get', 'canon', 'reconnected', 'computer', 'upgrade', 'vista', 'software', 'window', 'clearly', 'instruct', 'process', 'flawlessly', 'opinion', 'valuable', 'asset', 'canon', 'corporation']"
499,500,2015-08-12 09:06:00,"I am writing this note to express how happy I am with Mr Dayvon Williams, customer service/support.

Dayvon took the time to listen to my concerns regarding my broken powershot A-1200 and resolved my issue immediately. He is knowledgeable, professional, courteous and patient and made my anxiety disappear by his expertise and problem solving skills. He made all the difference and restored my faith in Canon.


Dayvon is a fantastic representative of what customer service is supposed to be. Employee's such as Dayvon are the reason I purchase Canon products.

You are lucky to have him on your team and I am truly grateful for all his help.

Sincerely,",pos,0.29166666666666663,0.6541666666666667,"['write', 'note', 'express', 'happy', 'mr', 'dayvon', 'williams', 'customer', 'servicesupport', 'dayvon', 'take', 'time', 'listen', 'concern', 'regard', 'broken', 'powershot', 'resolve', 'issue', 'immediately', 'knowledgeable', 'professional', 'courteous', 'patient', 'make', 'anxiety', 'disappear', 'expertise', 'problem', 'solve', 'skill', 'make', 'difference', 'restore', 'faith', 'canon', 'dayvon', 'fantastic', 'representative', 'customerservice', 'suppose', 'employee', 'dayvon', 'reason', 'purchase', 'canon', 'product', 'lucky', 'team', 'truly', 'grateful', 'help', 'sincerely']"
500,501,2015-08-06 15:50:00,"Reference: Case ID #3005813933.



Last night I contacted your Customer Service to obtain tech support to get my new Canon MG6620 printer installed.



I was connected to ""Chris"" - no last name available.



My new printer replaced an earlier Canon printer and was replaced; however, I could not seem in properly and quickly install it. Chris was the most efficient, courteous and technically proficient person that I have ever been connected with in my 84 years.



I would hope that my comments will be made aware to his supervisor. With people like him in your employ, Canon will gain many new customers!



I have submitted this review without any suggestion at all from your highly qualified customer service/tech support member.



Thanks personally for Canon employees like Chris!



Sincerely,



Douglas L. Boling",pos,0.21591750841750842,0.3826094276094276,"['reference', 'case', 'id', 'last', 'night', 'contact', 'customerservice', 'obtain', 'techsupport', 'new', 'canon', 'printer', 'instal', 'connect', 'chris', 'last', 'name', 'available', 'new', 'printer', 'replace', 'earlier', 'canon', 'printer', 'replace', 'however', 'could', 'seem', 'properly', 'quickly', 'install', 'chris', 'efficient', 'courteous', 'technically', 'proficient', 'person', 'ever', 'connect', 'year', 'would', 'hope', 'comment', 'make', 'aware', 'supervisor', 'people', 'like', 'employ', 'canon', 'gain', 'many', 'new', 'customer', 'submit', 'review', 'without', 'suggestion', 'highly', 'qualify', 'customer', 'servicetech', 'support', 'member', 'thanks', 'personally', 'canon', 'employee', 'like', 'chris', 'sincerely', 'douglas', 'l', 'boling']"
501,502,2015-08-03 16:50:00,"On august 03, 2015 i needed help connecting my printer to my computer and i got connected to station 209-10-C. This young man was not only helpful with helping me to connect my printer but he was also Kind, very polite, gracious and very very patience with me and my friend who are both over the age of 60. I will have to give station 209-10-C five stars for customer service and would highly recommend him for a raise. I wish all companies had people working for them like this young man. Thank you Station 209-10-C :)",pos,0.24,0.61625,"['august', 'need', 'help', 'connect', 'printer', 'computer', 'get', 'connect', 'station', 'youngman', 'helpful', 'help', 'connect', 'printer', 'also', 'kind', 'polite', 'gracious', 'patience', 'friend', 'age', 'give', 'station', 'five', 'star', 'customerservice', 'would', 'highly', 'recommend', 'raise', 'wish', 'company', 'people', 'work', 'like', 'youngman', 'thankyou', 'station']"
502,503,2015-07-24 11:59:00,"I spoke to a customer service rep named Joel today and I have to commend him highly for the time and patience he showed in helping me fix my copying machine. If he is an example of the service Canon provides, I will be purchasing your products often.",pos,0.16,0.5399999999999999,"['spoke', 'customerservice', 'rep', 'name', 'joel', 'today', 'commend', 'highly', 'time', 'patience', 'show', 'help', 'fix', 'copying', 'machine', 'example', 'service', 'canon', 'provide', 'purchasing', 'product', 'often']"
503,504,2015-07-02 13:22:00,"Your Customer Service Representative (derrick) Was An Amazing Assistance Person To Help And Explain A Huge Amount Of Questions For Me. He Is One Of The Reasons That I Will Use A Canon Camera Forever As I Want Incredible Customer Service When I Call A Company. Patience, Listening , Explaining, Are A Great Thing For A Rep. He Is A 10 Star And I Would Hire Him In A Minute . Customer Service For 35 Years And He Is An Awesome Considerate Person. Thank You ...diane Grunseich",pos,0.74,0.89,"['customerservice', 'representative', 'derrick', 'amaze', 'assistance', 'person', 'help', 'explain', 'huge', 'amount', 'question', 'one', 'reason', 'use', 'canon', 'camera', 'forever', 'want', 'incredible', 'customerservice', 'call', 'company', 'patience', 'listen', 'explain', 'great', 'thing', 'rep', 'star', 'would', 'hire', 'minute', 'customerservice', 'year', 'awesome', 'considerate', 'person', 'thank', 'diane', 'grunseich']"
504,505,2015-06-22 16:44:00,"I would like to recognize John 209-6-E for the awesome customer service that he provided me. I was totally lost when trying to use the MG3122 tonight. I had two printers on my laptop and somehow one was deleted. With my explanation on this I believe I had John totally confused also, but he hung in there with me. Actually, we were disconnected twice and he called me back both times, finished guiding me through what I needed to do to install the MG3122 back on my computer and made sure everything was working properly before ending our session. He had an great attitude and personality for working with a customer who was totally clueless. Thank John for me again for all of his patience (he sure needed it), professionalism and knowledge with working with me.",pos,0.21818181818181823,0.538888888888889,"['would', 'like', 'recognize', 'john', 'awesome', 'customerservice', 'provide', 'totally', 'lose', 'try', 'use', 'tonight', 'two', 'printer', 'laptop', 'somehow', 'one', 'delete', 'explanation', 'believe', 'john', 'totally', 'confuse', 'also', 'hung', 'actually', 'disconnect', 'twice', 'call', 'back', 'time', 'finish', 'guide', 'need', 'install', 'back', 'computer', 'make', 'sure', 'everything', 'work', 'properly', 'end', 'session', 'great', 'attitude', 'personality', 'work', 'customer', 'totally', 'clueless', 'thank', 'john', 'patience', 'sure', 'need', 'professionalism', 'knowledge', 'work']"
505,506,2015-05-22 17:47:00,Christopher King gave me exceptional customer service today and would get the highest ratings in all categories. He was so patient and polite; he is a great asset for your company.,pos,0.7333333333333334,0.875,"['christopher', 'king', 'give', 'exceptional', 'customerservice', 'today', 'would', 'high', 'rating', 'category', 'patient', 'polite', 'great', 'asset', 'company']"
506,507,2015-05-20 10:32:00,"Hello, this review is for customer support only. I like to separate THREE of your techs as exemplary in offering customer support. They are YOLANDER, BARBARA, and DON. They are so far superior than the others who responded to my need for assistance that this apace will be insufficient for me to express the differences. They were efficient, friendly, knowledgeable, and true professionals. I only hope that your Company provides a way for them to know how your customers appreciate the remarkable jobs they perform day in, and day out. Thank you kindly.
Lloyd Lynch.",pos,0.359375,0.8375,"['hello', 'review', 'customer', 'support', 'like', 'separate', 'three', 'tech', 'exemplary', 'offering', 'customer', 'support', 'yolander', 'barbara', 'far', 'superior', 'others', 'respond', 'need', 'assistance', 'apace', 'insufficient', 'express', 'difference', 'efficient', 'friendly', 'knowledgeable', 'true', 'professional', 'hope', 'company', 'provide', 'way', 'knowhow', 'customer', 'appreciate', 'remarkable', 'job', 'perform', 'day', 'day', 'thankyou', 'kindly', 'lloyd', 'lynch']"
507,508,2015-05-18 15:28:00,i was helped by a customer service rep with installing my scanner and making it function. her name was Courtney and she was so helpful.,pos,0.0,0.0,"['help', 'customerservice', 'rep', 'instal', 'scanner', 'make', 'function', 'name', 'courtney', 'helpful']"
508,509,2015-05-13 09:18:00,"I had an interacting with Tracy (Tee) in customer service regarding an order that was sent to an incorrect address. Tee was absolutely amazing as she listened carefully, responded with the information and action necessary to resolve my concern. She may be the most efficient and helpful customer service rep I have interacted with at ANY company.",pos,0.22000000000000003,0.7,"['interact', 'tracy', 'tee', 'customerservice', 'regard', 'order', 'sent', 'incorrect', 'address', 'tee', 'absolutely', 'amaze', 'listen', 'carefully', 'respond', 'information', 'action', 'necessary', 'resolve', 'concern', 'may', 'efficient', 'helpful', 'customerservice', 'rep', 'interact', 'company']"
509,510,2015-05-07 17:48:00,"I just spent about an hour on the phone with Christopher Station 209-4-D. I had a problem reinstalling my printer and after three hours and another tech person, I needed to call back. Christopher spent at least an hour with me and patiently walked me through the needed steps for the installation. He was professional but also friendly and understanding. He explained things easily and made sure everything was working problem and all my questions were answered before we disconnected. Thank you, thank you, thank you for your help!",pos,0.12916666666666665,0.3652777777777778,"['spent', 'anhour', 'phone', 'christopher', 'station', 'problem', 'reinstall', 'printer', 'three', 'hour', 'another', 'tech', 'person', 'need', 'call', 'back', 'christopher', 'spent', 'least', 'anhour', 'patiently', 'walk', 'need', 'step', 'installation', 'professional', 'also', 'friendly', 'understand', 'explain', 'thing', 'easily', 'make', 'sure', 'everything', 'work', 'problem', 'question', 'answer', 'disconnect', 'thankyou', 'thank', 'thank', 'help']"
510,511,2015-04-28 17:04:00,"Kudos to Steven at station 64. I had a printer connection problem that required switch from Blue Tooth to cable connection. Pixma mx 340.. He patiently walked me through the process and waited for me to print what I wanted. It took just 30 min. and we are very satisfied with the result and especially for Steven' help. Give him an ""atta boy"".",pos,0.21666666666666667,0.7000000000000001,"['kudos', 'steven', 'station', 'printer', 'connection', 'problem', 'require', 'switch', 'blue', 'tooth', 'cable', 'connection', 'pixma', 'mx', 'patiently', 'walk', 'process', 'wait', 'print', 'want', 'take', 'min', 'satisfied', 'result', 'especially', 'steven', 'help', 'give', 'atta', 'boy']"
511,512,2015-04-27 13:20:00,"I just spent a long time on the phone trying to install my new printer. I have to tell you that your representative Rich in New Mexico [211-3-B] was EXCELLENT! He stayed with me and helped me explore all the possible problems. His knowledge of the Canon equipment and the computer were truly remarkable. He is a big asset to your company. If he is the type of representative your company employs, I have nothing but high praise. And will make sure I tell my friends and family about this great experience.",pos,0.30897727272727277,0.5989983164983165,"['spent', 'long', 'time', 'phone', 'try', 'install', 'new', 'printer', 'tell', 'representative', 'rich', 'new', 'mexico', 'excellent', 'stayed', 'help', 'explore', 'possible', 'problem', 'knowledge', 'canon', 'equipment', 'computer', 'truly', 'remarkable', 'big', 'asset', 'company', 'type', 'representative', 'company', 'employ', 'nothing', 'high', 'praise', 'make', 'sure', 'tell', 'friend', 'family', 'great', 'experience']"
512,513,2015-04-26 14:27:00,"I called to order a new Canon printer/scanner/copier. I had the pleasure of reaching a young man named Travis in New Mexico. He was very patient, polite and courteous. He never seemed to bothered that I kept him on the phone for a fairly long time getting information on which printer would be the best option for me. Kudos to you Travis. You should be the standard for Canon Representatives working in Customer Service. LORD bless you.

Mario G.",pos,0.2653409090909091,0.41363636363636364,"['call', 'order', 'new', 'canon', 'printerscannercopier', 'pleasure', 'reach', 'youngman', 'name', 'travis', 'new', 'mexico', 'patient', 'polite', 'courteous', 'never', 'seem', 'bother', 'kept', 'phone', 'fairly', 'long', 'time', 'get', 'information', 'printer', 'would', 'best', 'option', 'kudos', 'travis', 'standard', 'canon', 'representative', 'work', 'customerservice', 'lord', 'bless', 'mario', 'g']"
513,514,2015-04-16 13:22:00,"Hi, My name is Steve Hicke and I just got off the phone with your Customer Service Representative Susan. May it be known to everyone that Susan is a Goddess of the highest order & should have her own temple if not a corner office. Susan took me through the reinstallation of my printer with patience, kindness & humor. I am completely uneducated re: computers, printer, etc. and Susan took me step by step through a tedious process to get my printer back on line & printing. I know there is a survey coming but I just wanted Canon to know immediately that Susan saved me from having to send my printer in for service (or whatever) since before Susan got involved everyone thought I had a lemon of a printer. Thank you, Steve Hicke",pos,0.04999999999999999,0.6,"['hi', 'name', 'steve', 'hicke', 'get', 'phone', 'customerservice', 'representative', 'susan', 'may', 'know', 'everyone', 'susan', 'goddess', 'high', 'order', 'temple', 'corner', 'office', 'susan', 'take', 'reinstallation', 'printer', 'patience', 'kindness', 'humor', 'completely', 'uneducated', 'computer', 'printer', 'etc', 'susan', 'take', 'stepby', 'step', 'tedious', 'process', 'printer', 'back', 'line', 'printing', 'know', 'survey', 'come', 'want', 'canon', 'know', 'immediately', 'susan', 'save', 'send', 'printer', 'service', 'whatever', 'since', 'susan', 'get', 'involve', 'everyone', 'thought', 'lemon', 'printer', 'thankyou', 'steve', 'hicke']"
514,515,2015-04-16 10:58:00,OMG.. I have been having trouble with my printer for months and when I called and spoke to Mr. Bob my life changed. He was so helpful and direct with the issue. I really appreciate all of his help. THANKS AGAIN MR.BOB..,pos,0.07500000000000001,0.25,"['omg', 'trouble', 'printer', 'month', 'call', 'spoke', 'mr', 'bob', 'life', 'change', 'helpful', 'direct', 'issue', 'really', 'appreciate', 'help', 'thanks', 'mrbob']"
515,516,2015-04-15 13:35:00,"Richard from sales did an excellent job in solving my problem. He should be promoted and given a pay hike immediately. You need more people like Richard in your ""front end of the business"". I use to run call centers. I always looked for people like Richard.

Best Regards

John",pos,0.8333333333333334,0.6,"['richard', 'sale', 'excellent', 'job', 'solve', 'problem', 'promote', 'give', 'pay', 'hike', 'immediately', 'need', 'people', 'like', 'richard', 'front', 'end', 'business', 'use', 'run', 'call', 'center', 'always', 'look', 'people', 'like', 'richard', 'best', 'regard', 'john']"
516,517,2015-04-08 15:43:00,Mr McEntyre..Was extremely patient.For you not to recognize him the company would be amiss.Kudo to whoever hired him,pos,-0.125,1.0,"['mr', 'mcentyre', 'extremely', 'patientfor', 'recognize', 'company', 'would', 'amisskudo', 'whoever', 'hire']"
517,518,2015-03-25 15:54:00,"Hi, I would like to commend Blythe at Station 252. Please make sure that Miss Betty Wood, her supervisor knows that she not only helped me, but made it very easy for me to understand and complete the necessary hook-up. She is truly an asset to your organization. Thanks again for the help Blythe!!!",pos,0.2589930555555556,0.7481481481481481,"['hi', 'would', 'like', 'commend', 'blythe', 'station', 'please', 'make', 'sure', 'miss', 'betty', 'wood', 'supervisor', 'know', 'help', 'make', 'easy', 'understand', 'complete', 'necessary', 'hookup', 'truly', 'anasset', 'organization', 'thanks', 'help', 'blythe']"
518,519,2015-03-24 14:46:00,I just spoke to Mark .he was fantastic! He walked me through installing my Canon printer to my new wireless laptop. I'm 70 years old and was very frustrated...Mark was patient and very knowledgeable! Thanks for a terrific experience!,pos,0.19805194805194803,0.4792207792207792,"['spoke', 'mark', 'he', 'fantastic', 'walk', 'instal', 'canon', 'printer', 'new', 'wireless', 'laptop', 'year', 'old', 'frustrate', 'mark', 'patient', 'knowledgeable', 'thanks', 'terrific', 'experience']"
519,520,2015-03-19 11:54:00,"Yesterday, 3-1815, I spoke with ""Joe"" regarding problems in setting up my new MX472. I was not getting a status report following my faxes and the other canon rep entered some of the phone numbers incorrectly into the memory dial. Joe, however, corrected everything. In fact, he went beyond the 'help' service and taught me set up and how-to's. In addition, he recommended answers to my next Canon purchase regarding ink usage and photo print outs. I will be upgrading to Mac and he had all the info I needed. It was such a pleasure dealing with Joe. He truly did customer service, which is so lacking these days. In fact, I had sent a request to Canon 3 times for an Invoice to print out for my business regarding the purchase of the MX472. Never received it! So much for that dept in Canon. Please thank Joe, you need hundreds more like him. Carol Donovan",pos,0.10162337662337663,0.3042207792207793,"['yesterday', 'spoke', 'joe', 'regard', 'problem', 'settingup', 'new', 'get', 'status', 'report', 'follow', 'fax', 'canon', 'rep', 'enter', 'phone', 'number', 'incorrectly', 'memory', 'dial', 'joe', 'however', 'correct', 'everything', 'fact', 'go', 'beyond', 'help', 'service', 'taught', 'setup', 'howto', 'addition', 'recommend', 'answer', 'next', 'canon', 'purchase', 'regard', 'ink', 'usage', 'photo', 'print', 'out', 'upgrade', 'mac', 'info', 'need', 'pleasure', 'deal', 'joe', 'truly', 'customerservice', 'lack', 'day', 'fact', 'sent', 'request', 'canon', 'time', 'invoice', 'print', 'business', 'regard', 'purchase', 'never', 'receive', 'much', 'dept', 'canon', 'please', 'thank', 'joe', 'need', 'hundred', 'like', 'carol', 'donovan']"
